"month","mean.x","sd.x","mean_Hday","mean_Hnight","mean_Temp","mean_NDVI","mean_prec","mean_tempLag","mean_precLag","roost_site","processing_date","bat_species","bat_sex","bat_age_class","bat_weight_g","body_length_cm","bat_forearm_mm","bat_tibia_mm","ear_length_mm","gonad_length_mm","gonad_width_mm","meglastreblidae","bat_flies","mass_forearm_residual","dmy","mean.y","sd.y","se_Eid","er_lci","er_uci"
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2015-04-28","Eidolon dupreanum","female","NL",310,21.5,134,59.89,32.09,"6.53","8.39",NA,7,NA,2015-04-28,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2019-04-23","Eidolon dupreanum","female","NL",290,23,132.9,61.9,23.4,"small",NA,0,0,NA,2019-04-23,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2015-04-28","Eidolon dupreanum","female","NL",340,19.8,125,56.37,24.82,"6.36","8.92",NA,6,NA,2015-04-28,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2018-04-09","Eidolon dupreanum","female","NL",310,21,124.9,57.9,24.3,"8.2","7.7",NA,1,13.4331232735823,2018-04-09,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2023-04-16","Eidolon dupreanum","female","NL",294,21.8,126.2,58.9,26.4,"7","5.9",0,4,-6.39429787675675,2023-04-16,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2015-04-28","Eidolon dupreanum","female","NL",360,21.8,126.5,61.4,25.6,"5.8","9.3",NA,4,NA,2015-04-28,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2023-04-15","Eidolon dupreanum","male","A",389,21.5,128.2,64.1,30,"13.4","11.6",0,6,72.9132083034755,2023-04-15,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2018-04-10","Eidolon dupreanum","female","J",300,22.5,127.2,64.4,25.4,"2.3","1.7",NA,4,NA,2018-04-10,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
4,3.6551724137931,4.10747663631104,66.74778,90.1339285714286,17.1282071428571,0.697757142857143,0.044303255,18.5697314285714,0.302933478571429,"Angavokely_Edup","2023-04-16","Eidolon dupreanum","male","A",363.5,19.8,128.9,62.4,28.5,"16.1","14.2",0,4,44.0632080251703,2023-04-16,3.6551724137931,4.10747663631104,0.381369631517059,2.90768793601967,4.40265689156654
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",380,22,128.6,61.5,30.6,"8","6.5",NA,6,72.5150219203317,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",330,21.3,129.9,63.5,32.2,"8.3","5.6",NA,7,18.6610053468136,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",290,20.5,132.4,62.9,26.7,"0","0",NA,8,-28.7763815592249,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",310,21.4,127.5,62.3,24.5,"7.5","5.5",NA,2,5.76886942936528,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",330,22,131,62.4,22.5,"8.2","5",NA,7,15.3927205873701,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","male","A",375,21.5,130.4,64.4,27.8,"14.1","14",NA,3,48.3271539200764,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",356,21.5,132.6,65.5,25.3,"0","0",NA,5,36.6271713684674,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",315,20,129.8,60.2,24.5,"8.3","6.1",NA,0,3.95779591897605,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",360,22.5,125.8,61.5,25.7,"7.6","6.3",NA,0,60.7843760152132,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",280,20,126.2,58.2,27.3,"8.7","5.8",NA,10,-20.3942978767568,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",332,21.5,131.6,61,23.7,"7.6","7",NA,8,15.6072565888859,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",262,20.4,124.4,58.3,29.8,"8.6","6.6",NA,8,-33.0973134274748,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",360,22,129.9,62,24.9,"6.6","4.9",NA,8,48.6610053468136,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",360,22.5,132,65.9,25.9,"8.7","5.9",NA,13,42.4158680388525,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",350,20.5,126.5,59.3,28.7,"0","0",NA,1,48.7211118521741,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",325,21.5,130.3,59.6,29.2,"6.2","5.5",NA,16,12.4732986095208,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","L",376,22.5,130.3,63.7,30.8,"8.7","4.1",NA,4,63.4732986095208,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",330,20.5,133.4,64.2,28.8,"8.8","4.1",NA,7,8.23924034057984,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",355,20.8,133.2,63.7,29.7,"0","0",NA,8,33.83654401747,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",320,22,126.5,59.3,30.4,"7.3","5.5",NA,0,18.7211118521741,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",350,21.5,129.4,60.9,30.4,"0","0",0,0,40.1444128001629,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",325,20.5,129.9,64,27.9,"9.6","6.9",NA,16,13.6610053468136,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","L",335,21.5,128.4,63.5,27.8,"7.3","6.9",NA,11,28.1071258920759,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","male","A",350,21.6,125.9,64.5,31,"13","12.5",NA,9,44.8000724277047,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",309,20.3,129.7,61.5,27.5,"8.1","5.4",NA,6,-1.74546801758174,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",370,23,131.1,65.1,33.7,"8.7","6",NA,11,55.0952783911724,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","male","A",351,22.5,129.5,64.7,27.7,"11.6","10.9",NA,8,28.6781905255608,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",303,20.8,129.8,60.3,29,"7.7","5.2",NA,7,-8.04220408102395,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",335,20.8,128.6,61.7,27,"6","5.2",NA,2,27.5150219203317,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",330,21.5,129.3,69.2,30,"7.9","5.4",NA,3,20.4409305082461,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-08","Eidolon dupreanum","female","NL",300,20,129,59.9,28.9,"0","0",NA,8,-8.66984451149921,2022-05-08,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
5,6.4375,4.31753738052817,65.9845585714286,87.7053571428571,15.1846557142857,0.671171428571429,0.0228614194714286,18.6409514285714,0.29828626,"Angavokely_Edup","2022-05-07","Eidolon dupreanum","female","NL",300,20.5,133.4,63.2,29.3,"0","0",NA,4,-21.7607596594202,2022-05-07,6.4375,4.31753738052817,0.763239989949468,4.94154961969904,7.93345038030096
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",312,21.5,125.7,61.2,29.9,"9","4.4",NA,3,13.0789050131904,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","female","NL",380,22.9,129.6,52.2,29.5,"9.5","9.6",NA,2,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","male","A",340,21.4,138.9,55.7,27.7,"16.7","21.3",NA,4,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",298,20.2,129.7,65,31.3,"6.1","5.8",NA,0,-12.7454680175817,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-05","Eidolon dupreanum","female","NL",235,23.1,136.7,67.3,31.3,"7.1","5.2",0,12,NA,2019-06-05,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-06","Eidolon dupreanum","female","NL",321,23.1,128,60.4,28.3,"9.1","6.1",0,5,NA,2019-06-06,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",317,21,129.9,61.5,27.8,"8.7","2.3",NA,5,5.66100534681357,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",358,19.2,127.5,60.8,26.5,"0","0",NA,8,45.2461299498517,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",348,18.5,126.5,60.4,25.7,"19.8","12.1",NA,7,39.9778085275408,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",317,22.5,132.5,64.7,24.1,"10.4","3.6",NA,8,-2.07457826501849,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","female","NL",310,20.9,126.5,65.7,36.3,"6.3","11.5",NA,5,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",287,20.5,131.1,63.2,29.5,"0","0",NA,5,-27.9047216088276,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",267,21,126.6,60.9,24.7,"9.2","2.5",NA,4,-34.5738627928643,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",218,18,119.3,58.5,29.2,"0","0",NA,2,-56.9849771498893,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",238,17.5,118.5,55.3,24.6,"0","0",NA,4,-39.8639605608187,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",318,19.5,125.3,62.4,30,"6.2","5.9",NA,5,20.2564620904649,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","male","A",380,21.2,132.4,69.9,20.1,"5.9","6.8",NA,0,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-05","Eidolon dupreanum","female","NL",318,22.9,126.7,57.9,27.4,"9.8","6.3",0,8,NA,2019-06-05,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","male","A",360,20.4,142.6,67.3,37.3,"12.3","13.4",NA,2,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2015-06-24","Eidolon dupreanum","male","A",380,21.9,134.6,62.5,31.3,"5.6","7.4",NA,6,NA,2015-06-24,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",248,17.2,114.5,51.5,24,"0","0",NA,1,-18.2955648934616,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-06","Eidolon dupreanum","female","NL",373,23.7,138.1,64.3,32.2,"6.3","9.6",0,7,NA,2019-06-06,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",268,18.5,128.8,57.8,27.6,"0","0",NA,4,-50.9571751016603,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",300,21.5,126,57.9,29,"0","0",NA,1,0.195150581767393,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",268,18.5,123.5,58,29.5,"0","0",NA,2,-24.4556493994116,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",317,21,132.3,61.3,24,"0","0",NA,7,-1.47823854501604,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-16","Eidolon dupreanum","female","NL",342,22,135,62,28,"10","3",NA,4,15.4531438889528,2022-06-16,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",300,23,127.4,61.4,32,"14.3","13.2",NA,10,-12.2791329086362,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",283,18.5,120.9,58.2,29.6,"15.5","11",NA,2,0.830044498308041,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-06","Eidolon dupreanum","male","A",345,23.3,128.3,60.9,26.9,"10.1","6.3",0,13,NA,2019-06-06,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","male","A",348,19.5,133.4,67.5,28.6,"19.7","18.8",NA,6,6.62009176290303,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",315,21,131.1,58.4,26,"0","0",NA,11,0.0952783911724282,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2019-06-05","Eidolon dupreanum","female","NL",330,24,128.5,59.7,24.8,"6.9","5.3",0,8,NA,2019-06-05,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
6,4.875,3.33064285359175,66.8167185714286,88.0714285714286,13.0987228571429,0.645642857142857,0.0230714849142857,18.30783,0.381251285714286,"Angavokely_Edup","2022-06-17","Eidolon dupreanum","female","NL",318,20.5,128.1,62.2,21.5,"8.1","5.8",NA,5,11.9948695622494,2022-06-17,4.875,3.33064285359175,0.445075872708837,4.00265128949068,5.74734871050932
