"","ID","SITE_ID","NDVI_bf_201801","NDVI_bf_201802","NDVI_bf_201803","NDVI_bf_201804","NDVI_bf_201805","NDVI_bf_201806","NDVI_bf_201807","NDVI_bf_201808","NDVI_bf_201809","NDVI_bf_201810","NDVI_bf_201811","NDVI_bf_201812","NDVI_bf_201901","NDVI_bf_201902","NDVI_bf_201903","NDVI_bf_201904","NDVI_bf_201905","NDVI_bf_201906","NDVI_bf_201907","NDVI_bf_201908","NDVI_bf_201909","NDVI_bf_201910","NDVI_bf_201911","NDVI_bf_201912"
"1116",12,"Maromizaha",0.760826587677002,0.779152035713196,0.796421110630035,0.819403052330017,0.818205773830414,0.80565357208252,0.807311534881592,0.77049320936203,0.748907744884491,0.732772588729858,0.714926660060883,0.706619620323181,0.719621121883392,0.780548334121704,0.8013516664505,0.825389206409454,0.826586902141571,0.821302771568298,0.813094139099121,0.794948697090149,0.764271795749664,0.745802879333496,0.715358257293701,0.711813747882843
"1117",12,"Maromizaha",0.762155950069427,0.803137242794037,0.812315881252289,0.832158386707306,0.833566069602966,0.824153244495392,0.817697942256927,0.791926860809326,0.778574645519257,0.749928891658783,0.742429971694946,0.743157982826233,0.730820000171661,0.78509259223938,0.808245360851288,0.831981956958771,0.836186826229095,0.831614196300507,0.820637941360474,0.812999248504639,0.779731333255768,0.764764010906219,0.745510280132294,0.728335380554199
"1118",12,"Maromizaha",0.72374951839447,0.747033774852753,0.775738835334778,0.790394127368927,0.792107045650482,0.794431924819946,0.74466872215271,0.73401153087616,0.688033759593964,0.668116688728333,0.64547324180603,0.664445996284485,0.749391973018646,0.742710947990417,0.803717076778412,0.785427868366241,0.784106075763702,0.787452697753906,0.783244848251343,0.76257050037384,0.716292202472687,0.678711295127869,0.634876430034637,0.67251718044281
"1119",12,"Maromizaha",0.732254445552826,0.760451555252075,0.772065460681915,0.792086780071259,0.792930066585541,0.798971951007843,0.750282406806946,0.748396217823029,0.704041600227356,0.694088816642761,0.672109365463257,0.678363502025604,0.710948765277863,0.753331661224365,0.801975071430206,0.774242162704468,0.774813532829285,0.796220898628235,0.791173338890076,0.767822563648224,0.726284742355347,0.690888345241547,0.659873068332672,0.69005024433136
"1120",12,"Maromizaha",0.742326259613037,0.753574669361115,0.779501438140869,0.801858246326447,0.807454705238342,0.807591736316681,0.785680651664734,0.756815075874329,0.716906845569611,0.708457589149475,0.695126831531525,0.692805826663971,0.708556354045868,0.767493546009064,0.801194429397583,0.80665534734726,0.802006721496582,0.797028243541718,0.796908378601074,0.769841253757477,0.736123025417328,0.708351492881775,0.686632812023163,0.701023995876312
"1121",12,"Maromizaha",0.745580732822418,0.753211200237274,0.791731715202332,0.805314362049103,0.811346113681793,0.806381285190582,0.766392648220062,0.752580046653748,0.720858931541443,0.722921013832092,0.690974414348602,0.704637050628662,0.726719319820404,0.772756636142731,0.796170175075531,0.8135085105896,0.817102134227753,0.812899827957153,0.802387654781342,0.780028223991394,0.746613919734955,0.728389203548431,0.692455768585205,0.715419113636017
"1122",12,"Maromizaha",0.771326661109924,0.758021652698517,0.793851017951965,0.820927441120148,0.828607678413391,0.815676987171173,0.765824794769287,0.78360778093338,0.766779661178589,0.767020761966705,0.748691499233246,0.752618491649628,0.768624365329742,0.810903191566467,0.813873052597046,0.821902811527252,0.829067647457123,0.836101472377777,0.826039791107178,0.798785746097565,0.787414848804474,0.776173949241638,0.741758584976196,0.741077661514282
"1123",12,"Maromizaha",0.774621665477753,0.799221992492676,0.815278470516205,0.842390656471252,0.849248290061951,0.841443240642548,0.8209508061409,0.816520929336548,0.790081143379211,0.774139285087585,0.765464127063751,0.760603547096252,0.764304459095001,0.822607636451721,0.827133476734161,0.843029618263245,0.847796201705933,0.848010957241058,0.845151543617249,0.828377544879913,0.80262702703476,0.789360880851746,0.747792780399323,0.748649954795837
"1124",12,"Maromizaha",0.768882155418396,0.815335214138031,0.81353372335434,0.835551857948303,0.836754679679871,0.829340159893036,0.819414854049683,0.799051880836487,0.77729856967926,0.754467606544495,0.75286203622818,0.729032516479492,0.733759343624115,0.794216096401215,0.812121391296387,0.837589621543884,0.839238405227661,0.837479710578918,0.831025004386902,0.814610660076141,0.780033528804779,0.765784382820129,0.741838097572327,0.726384580135345
"1125",13,"Marotsipohy",0.591029942035675,0.684893906116486,0.71456640958786,0.713304042816162,0.668306589126587,0.642740070819855,0.592472910881042,0.537925899028778,0.491239994764328,0.462301105260849,0.488272428512573,0.555676281452179,0.636924684047699,0.687313854694366,0.748591363430023,0.724800109863281,0.707948446273804,0.669370353221893,0.646630465984344,0.580292105674744,0.522190988063812,0.504491329193115,0.490621149539948,0.549110651016235
"1126",13,"Marotsipohy",0.590182185173035,0.634437084197998,0.66711688041687,0.675550758838654,0.639433324337006,0.627217590808868,0.572698950767517,0.526486337184906,0.486732751131058,0.474113523960114,0.494659245014191,0.546408474445343,0.610086023807526,0.664282858371735,0.707911491394043,0.69058632850647,0.673715710639954,0.629575312137604,0.618741810321808,0.559080719947815,0.513188421726227,0.5128493309021,0.500318825244904,0.548970878124237
"1127",13,"Marotsipohy",0.603865921497345,0.617713153362274,0.654045701026917,0.670534551143646,0.642568588256836,0.634635806083679,0.591846525669098,0.542348563671112,0.510470569133759,0.502940356731415,0.50720226764679,0.571889281272888,0.603644192218781,0.648892402648926,0.690623164176941,0.674861550331116,0.665935456752777,0.619961798191071,0.614322483539581,0.55615508556366,0.523902714252472,0.531308531761169,0.496274828910828,0.538050591945648
"1128",13,"Marotsipohy",0.598299384117126,0.617626368999481,0.660953164100647,0.670250356197357,0.6456258893013,0.637925863265991,0.60364556312561,0.550581693649292,0.509127736091614,0.494015008211136,0.49581378698349,0.561237215995789,0.595411837100983,0.628642797470093,0.681250035762787,0.662119805812836,0.657973289489746,0.620311260223389,0.610129952430725,0.560505151748657,0.517548024654388,0.521517276763916,0.492000550031662,0.506447315216064
"1129",13,"Marotsipohy",0.567221641540527,0.599245727062225,0.648000359535217,0.653773188591003,0.626292884349823,0.62361752986908,0.59128201007843,0.535386502742767,0.496279805898666,0.473530828952789,0.479954928159714,0.522881269454956,0.557144403457642,0.615023374557495,0.651522278785706,0.657854855060577,0.648397326469421,0.626184105873108,0.606683790683746,0.572243630886078,0.507956266403198,0.482864767313004,0.475880444049835,0.470326691865921
"1130",13,"Marotsipohy",0.609711706638336,0.670738101005554,0.709238886833191,0.706551432609558,0.671188533306122,0.641940772533417,0.611101388931274,0.547698855400085,0.493731707334518,0.466473072767258,0.478273749351501,0.539115011692047,0.617857277393341,0.677351295948029,0.737285077571869,0.714085519313812,0.68965756893158,0.665452599525452,0.653058171272278,0.608001470565796,0.539272964000702,0.505190670490265,0.461283028125763,0.517047047615051
"1131",13,"Marotsipohy",0.62017410993576,0.688426077365875,0.726825356483459,0.725979685783386,0.682059824466705,0.657285988330841,0.607775390148163,0.550094485282898,0.509297013282776,0.483913868665695,0.504055619239807,0.561481952667236,0.64300948381424,0.693110287189484,0.750029385089874,0.725414156913757,0.710561394691467,0.676492989063263,0.661053657531738,0.60552304983139,0.536883533000946,0.500378012657166,0.451436728239059,0.528936862945557
"1132",13,"Marotsipohy",0.607199490070343,0.659670770168304,0.702414214611053,0.704151093959808,0.66433584690094,0.649211466312408,0.601613998413086,0.553770363330841,0.507566332817078,0.482975900173187,0.500762403011322,0.552258491516113,0.630368888378143,0.685275614261627,0.728029310703278,0.705878913402557,0.687984347343445,0.639802098274231,0.638981878757477,0.582200527191162,0.525812923908234,0.509366095066071,0.473591417074203,0.536640524864197
"1133",13,"Marotsipohy",0.641310334205627,0.659860789775848,0.70280921459198,0.709462344646454,0.673250198364258,0.660458624362946,0.626534938812256,0.574645578861237,0.532210290431976,0.518068909645081,0.528384268283844,0.58066463470459,0.636114716529846,0.693575799465179,0.735279619693756,0.707611203193665,0.692192792892456,0.652420401573181,0.644906282424927,0.582124948501587,0.539613485336304,0.548721373081207,0.516441166400909,0.553568601608276
"1134",13,"Marotsipohy",0.621613323688507,0.647962689399719,0.686893880367279,0.694415152072906,0.664743065834045,0.654822409152985,0.627387285232544,0.577499389648438,0.531377673149109,0.51742547750473,0.524259924888611,0.568258821964264,0.610400974750519,0.661593794822693,0.710279583930969,0.681757926940918,0.671190083026886,0.652862012386322,0.635842680931091,0.579859972000122,0.536930859088898,0.549324214458466,0.52180004119873,0.532494246959686
"1135",13,"Marotsipohy",0.565433740615845,0.607107281684875,0.659198045730591,0.668442666530609,0.637410640716553,0.623799443244934,0.60054337978363,0.542476952075958,0.487563759088516,0.4660464823246,0.478967100381851,0.519277513027191,0.553824961185455,0.622781753540039,0.669920265674591,0.670638918876648,0.649809718132019,0.634115874767303,0.61264044046402,0.558249831199646,0.50032913684845,0.47336819767952,0.473028838634491,0.462968528270721
"1136",13,"Marotsipohy",0.521919786930084,0.569812476634979,0.632723808288574,0.639640092849731,0.60654616355896,0.584546387195587,0.56084281206131,0.501251041889191,0.446993142366409,0.425424426794052,0.433367311954498,0.472192823886871,0.500922977924347,0.595032811164856,0.639417588710785,0.653115332126617,0.626188576221466,0.610097110271454,0.587796330451965,0.524261474609375,0.470734745264053,0.427759140729904,0.4346764087677,0.415254235267639
