"","ID","SITE_ID","Humid_bf_201801","Humid_bf_201802","Humid_bf_201803","Humid_bf_201804","Humid_bf_201805","Humid_bf_201806","Humid_bf_201807","Humid_bf_201808","Humid_bf_201809","Humid_bf_201810","Humid_bf_201811","Humid_bf_201812","Humid_bf_201901","Humid_bf_201902","Humid_bf_201903","Humid_bf_201904","Humid_bf_201905","Humid_bf_201906","Humid_bf_201907","Humid_bf_201908","Humid_bf_201909","Humid_bf_201910","Humid_bf_201911","Humid_bf_201912"
"33",10,"Makira",91.7362899780273,89.6473922729492,87.8634643554688,86.3226776123047,87.7530212402344,87.3111724853516,86.0072326660156,85.4253005981445,85.8950653076172,84.4800567626953,88.0195159912109,90.1774978637695,90.5327453613281,91.4449462890625,89.7539215087891,90.2594299316406,87.8008041381836,81.6367340087891,86.3122024536133,84.4132919311523,86.8514785766602,84.8938522338867,86.9086303710938,89.7974853515625
"34",10,"Makira",88.3534545898438,88.3725662231445,85.6077728271484,85.8794326782227,84.208122253418,84.7511672973633,83.0510330200195,83.9930267333984,84.4456558227539,84.3366851806641,86.6073608398438,88.0529098510742,88.477897644043,89.1596755981445,88.13134765625,87.6059722900391,85.770393371582,82.8335647583008,84.7878723144531,83.4648056030273,85.0312881469727,83.292236328125,87.870719909668,87.6974029541016
"35",11,"Mangarivotra",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"36",11,"Mangarivotra",92.7076568603516,92.2122955322266,89.3093109130859,88.906608581543,84.6579818725586,84.7630157470703,84.2538833618164,79.3180313110352,78.8064422607422,84.0591354370117,86.3516387939453,89.6276092529297,91.2764358520508,89.3413009643555,91.076057434082,88.8220291137695,84.3062896728516,84.4450912475586,83.5579833984375,78.4611053466797,82.5987014770508,77.3952484130859,82.7161331176758,85.7376708984375
"37",11,"Mangarivotra",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"38",12,"Maromizaha",87.9035110473633,86.9165420532227,85.2942657470703,86.8905029296875,83.9842834472656,81.0994262695312,83.9954452514648,82.2079467773438,82.7691421508789,84.3374099731445,85.2752914428711,86.8160705566406,88.06103515625,86.9383773803711,84.7748718261719,88.4840545654297,83.0856170654297,85.5622100830078,82.3104248046875,81.8388671875,81.550651550293,80.1841354370117,83.8087387084961,86.512939453125
"39",12,"Maromizaha",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"40",12,"Maromizaha",87.9035110473633,86.9165420532227,85.2942657470703,86.8905029296875,83.9842834472656,81.0994262695312,83.9954452514648,82.2079467773438,82.7691421508789,84.3374099731445,85.2752914428711,86.8160705566406,88.06103515625,86.9383773803711,84.7748718261719,88.4840545654297,83.0856170654297,85.5622100830078,82.3104248046875,81.8388671875,81.550651550293,80.1841354370117,83.8087387084961,86.512939453125
"41",13,"Marotsipohy",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"42",13,"Marotsipohy",92.7076568603516,92.2122955322266,89.3093109130859,88.906608581543,84.6579818725586,84.7630157470703,84.2538833618164,79.3180313110352,78.8064422607422,84.0591354370117,86.3516387939453,89.6276092529297,91.2764358520508,89.3413009643555,91.076057434082,88.8220291137695,84.3062896728516,84.4450912475586,83.5579833984375,78.4611053466797,82.5987014770508,77.3952484130859,82.7161331176758,85.7376708984375
"43",13,"Marotsipohy",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"44",14,"Marovitsika",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
"45",14,"Marovitsika",87.9035110473633,86.9165420532227,85.2942657470703,86.8905029296875,83.9842834472656,81.0994262695312,83.9954452514648,82.2079467773438,82.7691421508789,84.3374099731445,85.2752914428711,86.8160705566406,88.06103515625,86.9383773803711,84.7748718261719,88.4840545654297,83.0856170654297,85.5622100830078,82.3104248046875,81.8388671875,81.550651550293,80.1841354370117,83.8087387084961,86.512939453125
"46",14,"Marovitsika",91.4227142333984,91.2209777832031,90.1865081787109,87.620735168457,85.3077697753906,82.2367935180664,85.8057556152344,73.323860168457,77.5719757080078,83.1239929199219,87.9772872924805,90.1076736450195,88.7611999511719,90.6564559936523,90.5701446533203,87.8437576293945,85.9013824462891,84.4418716430664,82.4793243408203,78.1575317382812,84.3247299194336,76.8889770507812,83.5370407104492,86.7836380004883
"47",14,"Marovitsika",92.7076568603516,92.2122955322266,89.3093109130859,88.906608581543,84.6579818725586,84.7630157470703,84.2538833618164,79.3180313110352,78.8064422607422,84.0591354370117,86.3516387939453,89.6276092529297,91.2764358520508,89.3413009643555,91.076057434082,88.8220291137695,84.3062896728516,84.4450912475586,83.5579833984375,78.4611053466797,82.5987014770508,77.3952484130859,82.7161331176758,85.7376708984375
"48",14,"Marovitsika",91.1484146118164,88.7001419067383,89.0555038452148,87.8221740722656,85.3568725585938,84.9051818847656,86.5439224243164,83.8749465942383,84.7281494140625,84.8352890014648,84.9075012207031,88.0647430419922,90.6008529663086,88.4988784790039,88.5069198608398,88.9635467529297,84.4396896362305,86.2034301757812,87.4853439331055,83.8677825927734,84.7648086547852,80.0836486816406,83.9669570922852,86.9282760620117
