ID,Box,Bat_species,Bat_SampleID,Ecto_type,Ecto_genus,Ecto_species,Ecto_ID,Count,Male,Female,Notes,Photo
AFA,Ecto_6,Rousettus_madagascariensis,MIZ362,Mite,NA,Mite_6,MIZ362_M6,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ362,Mite,NA,Mite_7,MIZ362_M7,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ363,Mite,Meristapsis,Meristapsis_spp2,MIZ363_M4,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ363,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ363_Em,25,16,9,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ363,Mite,NA,Mite_6,MIZ363_M6,4,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ363,Mite,NA,Mite_7,MIZ363_M7,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ364,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ364_Em,13,10,3,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ364,Mite,NA,Mite_6,MIZ364_M6,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ364,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ364_W,1,0,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ365,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ365_Em,2,1,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ365,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ365_W,1,0,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ365,Mite,Meristapsis,Meristapsis_spp2,MIZ365_M4,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ365,Mite,NA,Mite_7,MIZ365_M7,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ366,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ366_Em,15,10,5,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ366,Mite,Meristapsis,Meristapsis_spp2,MIZ366_M4,5,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ366,Mite,NA,Mite_7,MIZ366_M7,3,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ367,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ367_Em,29,17,12,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ367,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ367_W,1,1,0,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ368,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ368_Em,25,14,11,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ369,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ369_Em,24,13,11,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ369,Mite,Meristapsis,Meristapsis_spp2,MIZ369_M4,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ369,NA,NA,unknown,MIZ369_Unk,1,NA,NA,black round,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ237,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ237_Em,6,3,3,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ372,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ372_Em,8,6,2,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ372,Mite,Meristapsis,Meristapsis_spp2,MIZ372_M4,6,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ372,Mite,NA,Mite_6,MIZ372_M6,6,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ373,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ373_Em,11,6,5,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ373,Mite,NA,Mite_6,MIZ373_M6,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ374,Mite,Meristapsis,Meristapsis_spp2,MIZ374_M4,10,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ374,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ374_Em,9,5,4,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ374,Mite,NA,Mite_6,MIZ374_M6,4,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ375,Mite,Meristapsis,Meristapsis_spp2,MIZ375_M4,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ375,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ375_Em,4,2,2,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ375,Mite,NA,Mite_6,MIZ375_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ376,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ376_Em,17,10,7,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ376,Mite,Meristapsis,Meristapsis_spp2,MIZ376_M4,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ376,Mite,NA,Mite_5,MIZ376_M5,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ377,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ377_Em,35,18,17,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ377,Mite,Meristapsis,Meristapsis_spp2,MIZ377_M4,4,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ377,Mite,NA,Mite_6,MIZ377_M6,3,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ378,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ378_Em,10,6,5,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ378,Mite,Meristapsis,Meristapsis_spp2,MIZ378_M4,5,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ378,Mite,NA,Mite_6,MIZ378_M6,5,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ378,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ378_W,1,0,1,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ379,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ379_Em,6,2,4,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ379,Mite,Meristapsis,Meristapsis_spp2,MIZ379_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ379,Mite,NA,Mite_6,MIZ379_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ380,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ380_Em,4,2,2,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ380,Mite,NA,Mite_6,MIZ380_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ381,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ381_Em,8,4,4,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ381,Mite,Meristapsis,Meristapsis_spp2,MIZ381_M4,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ381,Mite,NA,Mite_6,MIZ381_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ382,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ382_Em,5,2,3,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ383,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ383_Em,6,4,2,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ383,Mite,Meristapsis,Meristapsis_spp2,MIZ383_M4,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ383,Mite,NA,Mite_6,MIZ383_M6,4,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ384,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ384_Em,3,3,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ384,Mite,Meristapsis,Meristapsis_spp2,MIZ384_M4,5,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ384,Mite,NA,Mite_6,MIZ384_M6,10,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ384,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ384_W,1,0,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ384,Mite,NA,Mite_7,MIZ384_M7,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ385,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ385_Em,30,8,22,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ385,Mite,Meristapsis,Meristapsis_spp2,MIZ385_M4,11,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ385,Mite,NA,Mite_6,MIZ385_M6,13,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ385,Mite,NA,Mite_7,MIZ385_M7,6,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ386,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ386_Em,15,8,7,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ386,Mite,Meristapsis,Meristapsis_spp2,MIZ386_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ386,Mite,NA,Mite_6,MIZ386_M6,3,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ386,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ386_W,1,1,0,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ387,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ387_Em,21,10,11,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ387,Mite,Meristapsis,Meristapsis_spp2,MIZ387_M4,6,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ387,Mite,NA,Mite_6,MIZ387_M6,4,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ387,Mite,NA,Mite_7,MIZ387_M7,9,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ388,NA,NA,EMPTY VIAL,MIZ388,0,0,0,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ389,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ389_Em,10,5,5,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ389,Mite,NA,Mite_6,MIZ389_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ390,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ390_Em,4,1,3,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ390,Mite,NA,Mite_6,MIZ390_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ391,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ391_Em,11,6,5,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ391,Mite,Meristapsis,Meristapsis_spp2,MIZ391_M4,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ392,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ392_Em,8,7,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ392,Mite,Meristapsis,Meristapsis_spp2,MIZ392_M4,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ393,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ393_Em,16,6,10,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ393,Mite,Meristapsis,Meristapsis_spp2,MIZ393_M4,5,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ393,Mite,NA,Mite_6,MIZ393_M6,5,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ394,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ394_Em,13,9,4,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ395,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ395_Em,7,4,3,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ395,Mite,Meristapsis,Meristapsis_spp2,MIZ395_M4,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ395,Mite,NA,Mite_6,MIZ395_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ396,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ396_Em,8,5,3,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ396,Mite,Meristapsis,Meristapsis_spp2,MIZ396_M4,16,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ397,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ397_Em,16,12,4,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ397,Mite,NA,Mite_6,MIZ397_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ398,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ398_W,1,1,0,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ398,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ398_Em,23,14,9,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ398,Mite,Meristapsis,Meristapsis_spp2,MIZ398_M4,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ398,Mite,NA,Mite_6,MIZ398_M6,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ398,Mite,NA,Mite_7,MIZ398_M7,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ399,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ399_Em,9,6,3,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ399,Mite,Meristapsis,Meristapsis_spp2,MIZ399_M4,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ400,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ400_Em,21,9,12,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ400,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ400_W,2,1,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ400,Mite,Meristapsis,Meristapsis_spp2,MIZ400_M4,4,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ400,Mite,NA,Mite_6,MIZ400_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ401,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ401_Em,11,6,5,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ401,Mite,Meristapsis,Meristapsis_spp2,MIZ401_M4,11,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ401,Mite,NA,Mite_5,MIZ401_M5,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ401,Mite,NA,Mite_5,MIZ401_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ402,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ402_Em,4,0,4,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ402,Mite,Meristapsis,Meristapsis_spp2,MIZ402_M4,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ402,Mite,NA,Mite_7,MIZ402_M7,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ402,Mite,NA,Mite_6,MIZ402_M6,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ452,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ452_Em,4,4,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ452,Mite,Meristapsis,Meristapsis_spp2,MIZ452_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ452,Mite,NA,Mite_6,MIZ452_M6,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ452,Mite,NA,Mite_7,MIZ452_M7,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ453,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ453_Em,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ453,Mite,Meristapsis,Meristapsis_spp2,MIZ453_M4,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ454,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ454_Em,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ454,Mite,Meristapsis,Meristapsis_spp2,MIZ454_M4,2,1,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ454,Mite,NA,Mite_6,MIZ454_M6,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ455,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ455_Em,4,4,0,1 greenish,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ455,Mite,Meristapsis,Meristapsis_spp2,MIZ455_M4,4,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ455,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ455_W,1,0,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ455,Mite,NA,Mite_5,MIZ455_M5,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ456,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ456_Em,3,3,0,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ456,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ456_W,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ456,Mite,Meristapsis,Meristapsis_spp2,MIZ456_M4,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ456,Mite,NA,Mite_6,MIZ456_M6,3,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ457,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ457_Em,11,7,4,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ457,Mite,Meristapsis,Meristapsis_spp2,MIZ457_M4,3,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ458,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ458_Em,3,3,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ458,Mite,Meristapsis,Meristapsis_spp2,MIZ458_M4,2,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ459,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ459_W,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ459,Mite,Meristapsis,Meristapsis_spp2,MIZ459_M4,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ460,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ460_W,6,3,3,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ460,Mite,Meristapsis,Meristapsis_spp2,MIZ460_M4,1,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ460,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ460_Em,4,3,1,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ461,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ461_Em,7,6,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ461,Mite,Meristapsis,Meristapsis_spp2,MIZ461_M4,4,NA,NA,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ462,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ462_Em,12,9,3,,
AFA,NEM_MS_BF3,Rousettus_madagascariensis,MIZ462,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ462_W,3,2,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ463,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ463_Em,12,9,3,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ463,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ463_W,3,2,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ463,Mite,NA,Mite_6,MIZ463_M6,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ464,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ464_Em,19,15,4,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ464,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ464_W,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ464,Mite,Meristapsis,Meristapsis_spp2,MIZ464_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ464,Mite,NA,Mite_7,MIZ464_M7,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ465,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ465_Em,2,2,0,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ465,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ465_W,2,1,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ465,Mite,Meristapsis,Meristapsis_spp2,MIZ465_M4,1,NA,NA,,
AFA,Ecto_6,Eiodolon_dupreaneum,AND41,Bat fly,Cyclopodia,Cyclopodia_dubia,AND041_Cd,9,6,3,,
AFA,Ecto_6,Eiodolon_dupreaneum,AND41,Mite,Meristapsis,Meristapsis_spp1,AND041_M1,2,NA,NA,,
AFA,Ecto_6,Eiodolon_dupreaneum,AND42,Bat fly,Cyclopodia,Cyclopodia_dubia,AND042_Cd,4,2,2,,
AFA,Ecto_6,Eiodolon_dupreaneum,AND42,Mite,Meristapsis,Meristapsis_spp1,AND042_M1,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ487,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ487_Em,3,1,2,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ486,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ486_Em,2,1,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ486,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ486_W,1,0,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ485,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ485_Em,3,0,3,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ485,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ485_W,5,3,2,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ484,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ484_Em,4,3,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ484,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ484_W,1,0,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ484,Mite,Meristapsis,Meristapsis_spp2,MIZ484_M4,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ483,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ483_Em,4,4,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ483,Mite,Meristapsis,Meristapsis_spp2,MIZ483_M4,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ483,Mite,NA,Mite_7,MIZ483_M7,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ482,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ482_Em,8,3,5,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ482,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ482_W,3,0,3,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ481,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ481_Em,4,3,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ481,Mite,Meristapsis,Meristapsis_spp2,MIZ481_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ481,Mite,NA,Mite_6,MIZ481_M6,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ481,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ481_W,11,6,5,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ480,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ480_Em,1,1,0,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ480,Mite,Meristapsis,Meristapsis_spp2,MIZ480_M4,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ480,Mite,NA,Mite_6,MIZ480_M6,3,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ480,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ480_W,1,0,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ479,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ479_Em,5,3,2,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ479,Mite,NA,Mite_6,MIZ479_M6,3,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ478,NA,NA,EMPTY VIAL,MIZ478,0,0,0,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ477,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ477_Em,2,1,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ477,Mite,Meristapsis,Meristapsis_spp2,MIZ477_M4,2,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ477,Mite,NA,Mite_6,MIZ477_M6,2,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ476,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ476_Em,1,0,1,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ476,Mite,Meristapsis,Meristapsis_spp2,MIZ476_M4,1,NA,NA,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ475,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ475_Em,2,1,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ475,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ475_W,2,1,1,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ474,Batflies,Eucampsipoda,Eucampsipoda_madagascariensis,MIZ474_Em,2,2,0,,
AFA,Ecto_6,Rousettus_madagascariensis,MIZ474,Batflies,Megastrebla,Megastrebla_wenzelii,MIZ474_W,3,1,2,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ474,Mite,Meristapsis,Meristapsis_spp2,MIZ474_M4,1,NA,NA,,
AFA,Ziplock_AFA,Rousettus_madagascariensis,MIZ474,Mite,NA,Mite_7,MIZ474_M7,1,NA,NA,Head only (no body part),
